# Index is generated on 2013-04-26 16:42  from 
#reference dates are:
# Winter ref time is 2013-01-01 00:00 (local)
# Summer ref time is 2013-06-01 00:00 (local)
#Remapped timezones:
#        America/Creston is now Etc/GMT-7
#        Asia/Hebron is now Etc/GMT+2
#        Africa/Juba is now Africa/Khartoum
# format 
# zone = index winter_offset summer_offset tzinfo_name wordy_windows_timezone_name
# Add offset to GMT to get local time....
TIMEZONE_INDEX_0
have_country_code = YES
zone  =   350  LUX       3600     7200 Europe/Luxembourg W. Europe Standard Time
zone  =   351  ESP       3600     7200 Europe/Madrid ###Europe/Madrid
zone  =   352  MLT       3600     7200 Europe/Malta W. Europe Standard Time
zone  =   353  ALA       7200    10800 Europe/Mariehamn FLE Standard Time
zone  =   354  BLR      10800    10800 Europe/Minsk Kaliningrad Standard Time
zone  =   355  MCO       3600     7200 Europe/Monaco W. Europe Standard Time
zone  =   356  RUS      14400    14400 Europe/Moscow Russian Standard Time
zone  =   357  NOR       3600     7200 Europe/Oslo W. Europe Standard Time
zone  =   358  FRA       3600     7200 Europe/Paris Romance Standard Time
zone  =   359  MNE       3600     7200 Europe/Podgorica Central Europe Standard Time
zone  =   360  CZE       3600     7200 Europe/Prague Central Europe Standard Time
zone  =   361  LVA       7200    10800 Europe/Riga FLE Standard Time
zone  =   362  ITA       3600     7200 Europe/Rome W. Europe Standard Time
zone  =   363  RUS      14400    14400 Europe/Samara ###Europe/Samara
zone  =   364  SMR       3600     7200 Europe/San_Marino W. Europe Standard Time
zone  =   365  BIH       3600     7200 Europe/Sarajevo Central European Standard Time
zone  =   366  RUS       7200    10800 Europe/Simferopol ###Europe/Simferopol
zone  =   367  MKD       3600     7200 Europe/Skopje Central European Standard Time
zone  =   368  BGR       7200    10800 Europe/Sofia FLE Standard Time
zone  =   369  SWE       3600     7200 Europe/Stockholm W. Europe Standard Time
zone  =   370  EST       7200    10800 Europe/Tallinn FLE Standard Time
zone  =   371  ALB       3600     7200 Europe/Tirane Central Europe Standard Time
zone  =   372  UKR       7200    10800 Europe/Uzhgorod ###Europe/Uzhgorod
zone  =   373  LIE       3600     7200 Europe/Vaduz W. Europe Standard Time
zone  =   374  VAT       3600     7200 Europe/Vatican W. Europe Standard Time
zone  =   375  AUT       3600     7200 Europe/Vienna W. Europe Standard Time
zone  =   376  LTU       7200    10800 Europe/Vilnius FLE Standard Time
zone  =   377  RUS      14400    14400 Europe/Volgograd ###Europe/Volgograd
zone  =   378  POL       3600     7200 Europe/Warsaw Central European Standard Time
zone  =   379  HRV       3600     7200 Europe/Zagreb Central European Standard Time
zone  =   380  UKR       7200    10800 Europe/Zaporozhye ###Europe/Zaporozhye
zone  =   381  CHE       3600     7200 Europe/Zurich W. Europe Standard Time
zone  =   382  MDG      10800    10800 Indian/Antananarivo E. Africa Standard Time
zone  =   383  IOT      21600    21600 Indian/Chagos Central Asia Standard Time
zone  =   384  CXR      25200    25200 Indian/Christmas SE Asia Standard Time
zone  =   385  CCK      23400    23400 Indian/Cocos Myanmar Standard Time
zone  =   386  COM      10800    10800 Indian/Comoro E. Africa Standard Time
zone  =   387  ATF      18000    18000 Indian/Kerguelen West Asia Standard Time
zone  =   388  SYC      14400    14400 Indian/Mahe Mauritius Standard Time
zone  =   389  MDV      18000    18000 Indian/Maldives West Asia Standard Time
zone  =   390  MUS      14400    14400 Indian/Mauritius Mauritius Standard Time
zone  =   391  MYT      10800    10800 Indian/Mayotte E. Africa Standard Time
zone  =   392  REU      14400    14400 Indian/Reunion Mauritius Standard Time
zone  =   393  WSM      46800    46800 Pacific/Apia Samoa Standard Time
zone  =   394  NZL      46800    43200 Pacific/Auckland New Zealand Standard Time
zone  =   395  NZL      49500    45900 Pacific/Chatham ###Pacific/Chatham
zone  =   396  FSM      36000    36000 Pacific/Chuuk ###Pacific/Chuuk
zone  =   397  CHL     -18000   -21600 Pacific/Easter ###Pacific/Easter
zone  =   398  VUT      39600    39600 Pacific/Efate Central Pacific Standard Time
zone  =   399  KIR      46800    46800 Pacific/Enderbury Tonga Standard Time
zone  =   400  TKL      46800    46800 Pacific/Fakaofo Tonga Standard Time
zone  =   401  FJI      43200    43200 Pacific/Fiji Fiji Standard Time
zone  =   402  TUV      43200    43200 Pacific/Funafuti UTC+12
zone  =   403  ECU     -21600   -21600 Pacific/Galapagos Central America Standard Time
zone  =   404  PYF     -32400   -32400 Pacific/Gambier ###Pacific/Gambier
zone  =   405  SLB      39600    39600 Pacific/Guadalcanal Central Pacific Standard Time
zone  =   406  GUM      36000    36000 Pacific/Guam West Pacific Standard Time
zone  =   407  USA     -36000   -36000 Pacific/Honolulu Hawaiian Standard Time
zone  =   408   NA     -36000   -36000 Pacific/Johnston Hawaiian Standard Time
zone  =   409  KIR      50400    50400 Pacific/Kiritimati ###Pacific/Kiritimati
zone  =   410  FSM      39600    39600 Pacific/Kosrae ###Pacific/Kosrae
zone  =   411  MHL      43200    43200 Pacific/Kwajalein ###Pacific/Kwajalein
zone  =   412  MHL      43200    43200 Pacific/Majuro ###Pacific/Majuro
zone  =   413  PYF     -34200   -34200 Pacific/Marquesas ###Pacific/Marquesas
zone  =   414  UMI     -39600   -39600 Pacific/Midway UTC-11
zone  =   415  NRU      43200    43200 Pacific/Nauru UTC+12
zone  =   416  NIU     -39600   -39600 Pacific/Niue UTC-11
zone  =   417  NFK      41400    41400 Pacific/Norfolk ###Pacific/Norfolk
zone  =   418  NCL      39600    39600 Pacific/Noumea Central Pacific Standard Time
zone  =   419  ASM     -39600   -39600 Pacific/Pago_Pago UTC-11
zone  =   420  PLW      32400    32400 Pacific/Palau Tokyo Standard Time
zone  =   421  PCN     -28800   -28800 Pacific/Pitcairn ###Pacific/Pitcairn
zone  =   422  FSM      39600    39600 Pacific/Pohnpei ###Pacific/Pohnpei
zone  =   423  PNG      36000    36000 Pacific/Port_Moresby West Pacific Standard Time
zone  =   424  COK     -36000   -36000 Pacific/Rarotonga Hawaiian Standard Time
zone  =   425  MNP      36000    36000 Pacific/Saipan West Pacific Standard Time
zone  =   426  PYF     -36000   -36000 Pacific/Tahiti Hawaiian Standard Time
zone  =   427  KIR      43200    43200 Pacific/Tarawa UTC+12
zone  =   428  TON      46800    46800 Pacific/Tongatapu Tonga Standard Time
zone  =   429  UMI      43200    43200 Pacific/Wake UTC+12
zone  =   430  WLF      43200    43200 Pacific/Wallis UTC+12
END_TIMEZONE_INDEX_0
